escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
CMT - Capacidade Máxima de Tração;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;3
CMT - Capacidade Máxima de Tração;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;5
CMT - Capacidade Máxima de Tração;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;3
CMT - Capacidade Máxima de Tração;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
Evasão de Balança;SETEMBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1001
Evasão de Balança;SETEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;7955
Evasão de Balança;SETEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;680
Evasão de Balança;SETEMBRO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1
Evasão de Balança;SETEMBRO;RS;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1430
Evasão de Balança;SETEMBRO;SC;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;4701
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;164
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;221
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;594
Excesso de Peso;SETEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;16
Excesso de Peso;SETEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;34
Excesso de Peso;SETEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;161
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;454
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;503
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1765
Excesso de Peso;SETEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;176
Excesso de Peso;SETEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;284
Excesso de Peso;SETEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1246
Excesso de Peso;SETEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;86
Excesso de Peso;SETEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;98
Excesso de Peso;SETEMBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;113
Excesso de Peso;SETEMBRO;RJ;;Transitar com o veículo com excesso de peso - PBT/PBTC;1
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;323
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;386
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;800
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;167
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;272
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;832
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;263
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;298
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;759
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;179
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;252
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;498
CMT - Capacidade Máxima de Tração;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;4
CMT - Capacidade Máxima de Tração;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;4
CMT - Capacidade Máxima de Tração;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;4
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;5
CMT - Capacidade Máxima de Tração;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;2
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;13
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;15
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;39
CMT - Capacidade Máxima de Tração;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
Evasão de Balança;OUTUBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1415
Evasão de Balança;OUTUBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;12179
Evasão de Balança;OUTUBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1692
Evasão de Balança;OUTUBRO;RS;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2257
Evasão de Balança;OUTUBRO;SC;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;15636
Evasão de Balança;OUTUBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;79
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;228
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;249
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;872
Excesso de Peso;OUTUBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;10
Excesso de Peso;OUTUBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;10
Excesso de Peso;OUTUBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;40
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;353
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;411
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1279
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;178
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;275
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1149
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;131
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;204
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;344
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;820
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;858
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1279
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;166
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;246
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;804
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;298
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;367
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;806
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;181
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;231
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;467
CMT - Capacidade Máxima de Tração;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;5
CMT - Capacidade Máxima de Tração;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;6
CMT - Capacidade Máxima de Tração;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;23
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;28
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;35
CMT - Capacidade Máxima de Tração;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;8
CMT - Capacidade Máxima de Tração;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
Evasão de Balança;NOVEMBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;10
