escopo_autuacao;mes;uf;amparo_legal;descricao_infracao;quantidade_autos
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;3
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;6
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;29
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;58
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;92
Excesso de Peso;AGOSTO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;354
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;2
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;3
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;5
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;7
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10561/02 Res. CONTRAN nº 210/06, 211/06 e 258/07 e alterações Portaria DENATRAN 63/09 e 59/07 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;8
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;11
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;84
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;130
Excesso de Peso;AGOSTO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;146
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;2
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;7
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;14
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;109
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;116
Excesso de Peso;AGOSTO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;133
CMT - Capacidade Máxima de Tração;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;18
CMT - Capacidade Máxima de Tração;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;6
Evasão de Balança;SETEMBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1
Evasão de Balança;SETEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1868
Evasão de Balança;SETEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;602
Evasão de Balança;SETEMBRO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;4443
Evasão de Balança;SETEMBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1600
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;354
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;475
Excesso de Peso;SETEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;1017
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;305
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;371
Excesso de Peso;SETEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;992
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;190
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;488
Excesso de Peso;SETEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;627
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;51
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;61
Excesso de Peso;SETEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;308
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;100
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;157
Excesso de Peso;SETEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;247
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;140
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;152
Excesso de Peso;SETEMBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;241
CMT - Capacidade Máxima de Tração;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;2
CMT - Capacidade Máxima de Tração;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;4
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;3
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;3
CMT - Capacidade Máxima de Tração;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;15
CMT - Capacidade Máxima de Tração;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;5
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;6
CMT - Capacidade Máxima de Tração;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;4
Evasão de Balança;OUTUBRO;GO;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2
Evasão de Balança;OUTUBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1018
Evasão de Balança;OUTUBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;219
Evasão de Balança;OUTUBRO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1617
Evasão de Balança;OUTUBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2483
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;318
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;346
Excesso de Peso;OUTUBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;931
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;291
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;364
Excesso de Peso;OUTUBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;865
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;67
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;101
Excesso de Peso;OUTUBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;628
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;20
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;21
Excesso de Peso;OUTUBRO;PR;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;21
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;371
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;639
Excesso de Peso;OUTUBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;778
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;277
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;288
Excesso de Peso;OUTUBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;621
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;79
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;103
Excesso de Peso;OUTUBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;242
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC e Por Eixo;166
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;292
Excesso de Peso;OUTUBRO;SP;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - Por Eixo;376
CMT - Capacidade Máxima de Tração;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;4
CMT - Capacidade Máxima de Tração;NOVEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;6
CMT - Capacidade Máxima de Tração;NOVEMBRO;GO;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;7
CMT - Capacidade Máxima de Tração;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;2
CMT - Capacidade Máxima de Tração;NOVEMBRO;MG;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;8
CMT - Capacidade Máxima de Tração;NOVEMBRO;MT;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;5
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;11
CMT - Capacidade Máxima de Tração;NOVEMBRO;RJ;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT em até 600 kg;22
CMT - Capacidade Máxima de Tração;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
CMT - Capacidade Máxima de Tração;NOVEMBRO;RS;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT acima de 1000 kg;3
CMT - Capacidade Máxima de Tração;NOVEMBRO;SC;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo excedendo a CMT entre 601 e 1000 kg;1
Evasão de Balança;NOVEMBRO;MG;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;158
Evasão de Balança;NOVEMBRO;MT;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;1184
Evasão de Balança;NOVEMBRO;RJ;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2064
Evasão de Balança;NOVEMBRO;SP;Lei 9503 DE 23/09/1997 Transpor, sem autorização, bloqueio viário com ou sem sinalização ou dispositivos auxiliares, deixar de adentrar às áreas destinadas à pesagem de veículos ou evadir-se para não efetuar o pagamento do pedágio.;Art. 209 Deixar de adentrar as áreas destinadas à pesagem de veículos;2402
Excesso de Peso;NOVEMBRO;ES;Lei 9503/97 Lei 10233/01 Res. CONTRAN nº 882/21 e alterações Portaria SENATRAN 354/22 e 268/22 e alterações ;Transitar com o veículo com excesso de peso - PBT/PBTC;207
